"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"1","2019-07-04"," 9:44:00 AM","2019-07-04"," 3:27:00 PM","","","","","","","NA","1168.89"
"1.1","2019-07-04"," 9:44:00 AM","2019-07-04"," 3:27:00 PM","CE","11950","Sell","65","19.49","0.05","","1263.61"
"1.2","2019-07-04"," 9:44:00 AM","2019-07-04"," 3:27:00 PM","CE","12050","Sell","65","56.57","58.03","","-94.72"
"2","2019-07-11"," 9:44:00 AM","2019-07-11"," 12:08:00 PM","","","","","","","NA","-944.21"
"2.1","2019-07-11"," 9:44:00 AM","2019-07-11"," 9:50:00 AM","CE","11550","Sell","65","19.04","23.81","","-310.14"
"2.2","2019-07-11"," 9:44:00 AM","2019-07-11"," 12:08:00 PM","CE","11600","Sell","65","49.98","59.73","","-634.07"
"3","2019-07-18"," 9:44:00 AM","2019-07-18"," 9:52:00 AM","","","","","","","NA","-679.66"
"3.1","2019-07-18"," 9:44:00 AM","2019-07-18"," 9:51:00 AM","CE","11650","Sell","65","14.69","18.41","","-241.58"
"3.2","2019-07-18"," 9:44:00 AM","2019-07-18"," 9:52:00 AM","CE","11700","Sell","65","36.38","43.12","","-438.08"
"4","2019-07-25"," 9:44:00 AM","2019-07-25"," 3:27:00 PM","","","","","","","NA","2519.15"
"4.1","2019-07-25"," 9:44:00 AM","2019-07-25"," 3:27:00 PM","CE","11350","Sell","65","21.69","0.05","","1406.54"
"4.2","2019-07-25"," 9:44:00 AM","2019-07-25"," 3:27:00 PM","CE","11400","Sell","65","41.48","24.36","","1112.61"
"5","2019-08-01"," 9:44:00 AM","2019-08-01"," 3:27:00 PM","","","","","","","NA","2722.33"
"5.1","2019-08-01"," 9:44:00 AM","2019-08-01"," 3:27:00 PM","CE","11050","Sell","65","25.34","0.05","","1643.67"
"5.2","2019-08-01"," 9:44:00 AM","2019-08-01"," 3:27:00 PM","CE","11100","Sell","65","63.52","46.92","","1078.66"
"6","2019-08-08"," 9:44:00 AM","2019-08-08"," 10:11:00 AM","","","","","","","NA","-1137.20"
"6.1","2019-08-08"," 9:44:00 AM","2019-08-08"," 10:06:00 AM","CE","10850","Sell","65","31.28","39.12","","-509.29"
"6.2","2019-08-08"," 9:44:00 AM","2019-08-08"," 10:11:00 AM","CE","10950","Sell","65","55.42","65.08","","-627.92"
"7","2019-08-14"," 9:44:00 AM","2019-08-14"," 10:20:00 AM","","","","","","","NA","-1228.52"
"7.1","2019-08-14"," 9:44:00 AM","2019-08-14"," 10:18:00 AM","CE","10950","Sell","65","34.48","43.12","","-561.52"
"7.2","2019-08-14"," 9:44:00 AM","2019-08-14"," 10:20:00 AM","CE","11050","Sell","65","56.42","66.68","","-667.00"
"8","2019-08-22"," 9:44:00 AM","2019-08-22"," 3:27:00 PM","","","","","","","NA","4669.42"
"8.1","2019-08-22"," 9:44:00 AM","2019-08-22"," 3:27:00 PM","CE","10900","Sell","65","24.94","0.05","","1617.69"
"8.2","2019-08-22"," 9:44:00 AM","2019-08-22"," 3:27:00 PM","CE","10950","Sell","65","73.76","26.81","","3051.73"
"9","2019-08-29"," 9:44:00 AM","2019-08-29"," 3:27:00 PM","","","","","","","NA","114.73"
"9.1","2019-08-29"," 9:44:00 AM","2019-08-29"," 9:50:00 AM","CE","11000","Sell","65","29.24","36.57","","-476.64"
"9.2","2019-08-29"," 9:44:00 AM","2019-08-29"," 3:27:00 PM","CE","11100","Sell","65","56.62","47.52","","591.37"
"10","2019-09-05"," 9:44:00 AM","2019-09-05"," 10:28:00 AM","","","","","","","NA","-1394.88"
"10.1","2019-09-05"," 9:44:00 AM","2019-09-05"," 9:56:00 AM","CE","10900","Sell","65","28.24","35.32","","-460.32"
"10.2","2019-09-05"," 9:44:00 AM","2019-09-05"," 10:28:00 AM","CE","10950","Sell","65","70.76","85.14","","-934.57"
"11","2019-09-12"," 9:44:00 AM","2019-09-12"," 3:27:00 PM","","","","","","","NA","2785.80"
"11.1","2019-09-12"," 9:44:00 AM","2019-09-12"," 3:27:00 PM","CE","11100","Sell","65","13.94","0.05","","903.04"
"11.2","2019-09-12"," 9:44:00 AM","2019-09-12"," 3:27:00 PM","CE","11150","Sell","65","48.98","20.01","","1882.76"
"12","2019-09-19"," 9:44:00 AM","2019-09-19"," 3:27:00 PM","","","","","","","NA","3580.74"
"12.1","2019-09-19"," 9:44:00 AM","2019-09-19"," 3:27:00 PM","CE","10800","Sell","65","23.49","0.05","","1523.48"
"12.2","2019-09-19"," 9:44:00 AM","2019-09-19"," 3:27:00 PM","CE","10850","Sell","65","65.77","34.12","","2057.25"
"13","2019-09-26"," 9:44:00 AM","2019-09-26"," 10:20:00 AM","","","","","","","NA","-1329.98"
"13.1","2019-09-26"," 9:44:00 AM","2019-09-26"," 9:46:00 AM","CE","11550","Sell","65","35.53","44.47","","-581.10"
"13.2","2019-09-26"," 9:44:00 AM","2019-09-26"," 10:20:00 AM","CE","11650","Sell","65","65.47","76.99","","-748.88"
"14","2019-10-03"," 9:44:00 AM","2019-10-03"," 3:27:00 PM","","","","","","","NA","333.29"
"14.1","2019-10-03"," 9:44:00 AM","2019-10-03"," 9:46:00 AM","CE","11300","Sell","65","46.08","57.63","","-750.87"
"14.2","2019-10-03"," 9:44:00 AM","2019-10-03"," 3:27:00 PM","CE","11450","Sell","65","78.96","62.28","","1084.16"
"15","2019-10-10"," 9:44:00 AM","2019-10-10"," 3:27:00 PM","","","","","","","NA","519.72"
"15.1","2019-10-10"," 9:44:00 AM","2019-10-10"," 10:09:00 AM","CE","11250","Sell","65","37.73","47.22","","-617.01"
"15.2","2019-10-10"," 9:44:00 AM","2019-10-10"," 3:27:00 PM","CE","11350","Sell","65","70.51","53.03","","1136.73"
"16","2019-10-17"," 9:44:00 AM","2019-10-17"," 12:45:00 PM","","","","","","","NA","-934.59"
"16.1","2019-10-17"," 9:44:00 AM","2019-10-17"," 12:40:00 PM","CE","11500","Sell","65","15.09","18.91","","-248.10"
"16.2","2019-10-17"," 9:44:00 AM","2019-10-17"," 12:45:00 PM","CE","11550","Sell","65","55.97","66.53","","-686.48"
"17","2019-10-24"," 9:44:00 AM","2019-10-24"," 3:27:00 PM","","","","","","","NA","2745.52"
"17.1","2019-10-24"," 9:44:00 AM","2019-10-24"," 3:27:00 PM","CE","11650","Sell","65","25.39","0.05","","1646.92"
"17.2","2019-10-24"," 9:44:00 AM","2019-10-24"," 3:27:00 PM","CE","11750","Sell","65","56.97","40.07","","1098.60"
"18","2019-10-31"," 9:44:00 AM","2019-10-31"," 3:27:00 PM","","","","","","","NA","351.89"
"18.1","2019-10-31"," 9:44:00 AM","2019-10-31"," 10:50:00 AM","CE","11900","Sell","65","30.08","37.62","","-489.70"
"18.2","2019-10-31"," 9:44:00 AM","2019-10-31"," 3:27:00 PM","CE","12000","Sell","65","58.92","45.97","","841.59"
"19","2019-11-07"," 9:44:00 AM","2019-11-07"," 3:27:00 PM","","","","","","","NA","1526.10"
"19.1","2019-11-07"," 9:44:00 AM","2019-11-07"," 3:27:00 PM","CE","12000","Sell","65","31.73","12.61","","1243.31"
"19.2","2019-11-07"," 9:44:00 AM","2019-11-07"," 3:27:00 PM","CE","12100","Sell","65","51.57","47.22","","282.79"
"20","2019-11-14"," 9:44:00 AM","2019-11-14"," 10:42:00 AM","","","","","","","NA","-1159.86"
"20.1","2019-11-14"," 9:44:00 AM","2019-11-14"," 10:11:00 AM","CE","11800","Sell","65","34.53","43.22","","-564.78"
"20.2","2019-11-14"," 9:44:00 AM","2019-11-14"," 10:42:00 AM","CE","11900","Sell","65","50.47","59.63","","-595.08"
"21","2019-11-21"," 9:44:00 AM","2019-11-21"," 3:27:00 PM","","","","","","","NA","2875.12"
"21.1","2019-11-21"," 9:44:00 AM","2019-11-21"," 3:27:00 PM","CE","12000","Sell","65","25.99","0.05","","1685.90"
"21.2","2019-11-21"," 9:44:00 AM","2019-11-21"," 3:27:00 PM","CE","12050","Sell","65","63.52","45.22","","1189.22"
"22","2019-11-28"," 9:44:00 AM","2019-11-28"," 12:05:00 PM","","","","","","","NA","-1371.35"
"22.1","2019-11-28"," 9:44:00 AM","2019-11-28"," 11:47:00 AM","CE","12100","Sell","65","26.69","33.42","","-437.45"
"22.2","2019-11-28"," 9:44:00 AM","2019-11-28"," 12:05:00 PM","CE","12150","Sell","65","60.42","74.79","","-933.89"
"23","2019-12-05"," 9:44:00 AM","2019-12-05"," 3:27:00 PM","","","","","","","NA","1161.50"
"23.1","2019-12-05"," 9:44:00 AM","2019-12-05"," 10:59:00 AM","CE","12050","Sell","65","30.33","37.97","","-496.22"
"23.2","2019-12-05"," 9:44:00 AM","2019-12-05"," 3:27:00 PM","CE","12100","Sell","65","59.42","33.92","","1657.72"
"24","2019-12-12"," 9:44:00 AM","2019-12-12"," 2:34:00 PM","","","","","","","NA","-1048.70"
"24.1","2019-12-12"," 9:44:00 AM","2019-12-12"," 2:34:00 PM","CE","11950","Sell","65","32.63","37.92","","-343.54"
"24.2","2019-12-12"," 9:44:00 AM","2019-12-12"," 2:33:00 PM","CE","12050","Sell","65","43.08","53.93","","-705.15"
"25","2019-12-19"," 9:44:00 AM","2019-12-19"," 11:26:00 AM","","","","","","","NA","-1087.53"
"25.1","2019-12-19"," 9:44:00 AM","2019-12-19"," 11:02:00 AM","CE","12200","Sell","65","20.04","25.06","","-326.47"
"25.2","2019-12-19"," 9:44:00 AM","2019-12-19"," 11:26:00 AM","CE","12250","Sell","65","52.77","64.48","","-761.06"
"26","2019-12-26"," 9:44:00 AM","2019-12-26"," 3:27:00 PM","","","","","","","NA","3338.12"
"26.1","2019-12-26"," 9:44:00 AM","2019-12-26"," 3:27:00 PM","CE","12200","Sell","65","24.59","0.05","","1594.95"
"26.2","2019-12-26"," 9:44:00 AM","2019-12-26"," 3:27:00 PM","CE","12250","Sell","65","45.43","18.61","","1743.17"
"27","2020-01-02"," 9:44:00 AM","2020-01-02"," 11:36:00 AM","","","","","","","NA","-617.46"
"27.1","2020-01-02"," 9:44:00 AM","2020-01-02"," 10:31:00 AM","CE","12250","Sell","65","7.35","9.20","","-120.79"
"27.2","2020-01-02"," 9:44:00 AM","2020-01-02"," 11:36:00 AM","CE","12300","Sell","65","37.33","44.97","","-496.67"
"28","2020-01-09"," 9:44:00 AM","2020-01-09"," 11:36:00 AM","","","","","","","NA","-950.91"
"28.1","2020-01-09"," 9:44:00 AM","2020-01-09"," 10:30:00 AM","CE","12150","Sell","65","25.44","31.82","","-414.61"
"28.2","2020-01-09"," 9:44:00 AM","2020-01-09"," 11:36:00 AM","CE","12250","Sell","65","46.58","54.83","","-536.30"
"29","2020-01-16"," 9:44:00 AM","2020-01-16"," 3:27:00 PM","","","","","","","NA","426.24"
"29.1","2020-01-16"," 9:44:00 AM","2020-01-16"," 9:50:00 AM","CE","12400","Sell","65","8.60","10.76","","-140.38"
"29.2","2020-01-16"," 9:44:00 AM","2020-01-16"," 3:27:00 PM","CE","12450","Sell","65","37.08","28.36","","566.62"
"30","2020-01-23"," 9:44:00 AM","2020-01-23"," 3:27:00 PM","","","","","","","NA","-366.30"
"30.1","2020-01-23"," 9:44:00 AM","2020-01-23"," 1:16:00 PM","CE","12150","Sell","65","31.43","39.32","","-512.55"
"30.2","2020-01-23"," 9:44:00 AM","2020-01-23"," 3:27:00 PM","CE","12250","Sell","65","51.12","48.87","","146.25"
"31","2020-01-30"," 9:44:00 AM","2020-01-30"," 3:27:00 PM","","","","","","","NA","2918.41"
"31.1","2020-01-30"," 9:44:00 AM","2020-01-30"," 3:27:00 PM","CE","12050","Sell","65","33.73","0.10","","2186.15"
"31.2","2020-01-30"," 9:44:00 AM","2020-01-30"," 3:27:00 PM","CE","12200","Sell","65","90.10","78.84","","732.26"
"32","2020-02-06"," 9:44:00 AM","2020-02-06"," 3:27:00 PM","","","","","","","NA","1968.94"
"32.1","2020-02-06"," 9:44:00 AM","2020-02-06"," 3:27:00 PM","CE","12150","Sell","65","21.89","0.05","","1419.54"
"32.2","2020-02-06"," 9:44:00 AM","2020-02-06"," 3:27:00 PM","CE","12200","Sell","65","51.82","43.37","","549.41"
"33","2020-02-13"," 9:44:00 AM","2020-02-13"," 3:27:00 PM","","","","","","","NA","391.08"
"33.1","2020-02-13"," 9:44:00 AM","2020-02-13"," 3:27:00 PM","CE","12150","Sell","65","31.78","25.21","","427.15"
"33.2","2020-02-13"," 9:44:00 AM","2020-02-13"," 3:27:00 PM","CE","12200","Sell","65","54.57","55.13","","-36.07"
"34","2020-02-20"," 9:44:00 AM","2020-02-20"," 11:50:00 AM","","","","","","","NA","-1198.12"
"34.1","2020-02-20"," 9:44:00 AM","2020-02-20"," 10:22:00 AM","CE","12100","Sell","65","29.79","37.27","","-486.43"
"34.2","2020-02-20"," 9:44:00 AM","2020-02-20"," 11:50:00 AM","CE","12200","Sell","65","43.58","54.53","","-711.69"
"35","2020-02-27"," 9:44:00 AM","2020-02-27"," 3:27:00 PM","","","","","","","NA","623.06"
"35.1","2020-02-27"," 9:44:00 AM","2020-02-27"," 3:27:00 PM","CE","11600","Sell","65","36.68","33.17","","228.48"
"35.2","2020-02-27"," 9:44:00 AM","2020-02-27"," 3:27:00 PM","CE","11700","Sell","65","82.56","76.49","","394.58"
"36","2020-03-05"," 9:44:00 AM","2020-03-05"," 11:02:00 AM","","","","","","","NA","-1995.64"
"36.1","2020-03-05"," 9:44:00 AM","2020-03-05"," 10:46:00 AM","CE","11300","Sell","65","37.18","46.52","","-607.22"
"36.2","2020-03-05"," 9:44:00 AM","2020-03-05"," 11:02:00 AM","CE","11400","Sell","65","99.70","121.06","","-1388.42"
"37","2020-03-12"," 9:44:00 AM","2020-03-12"," 3:27:00 PM","","","","","","","NA","7063.57"
"37.1","2020-03-12"," 9:44:00 AM","2020-03-12"," 3:27:00 PM","CE","10000","Sell","65","57.67","0.10","","3742.12"
"37.2","2020-03-12"," 9:44:00 AM","2020-03-12"," 3:27:00 PM","CE","10200","Sell","65","126.34","75.24","","3321.45"
"38","2020-03-19"," 9:44:00 AM","2020-03-19"," 10:14:00 AM","","","","","","","NA","-5087.35"
"38.1","2020-03-19"," 9:44:00 AM","2020-03-19"," 10:13:00 AM","CE","8000","Sell","65","115.54","144.57","","-1886.95"
"38.2","2020-03-19"," 9:44:00 AM","2020-03-19"," 10:14:00 AM","CE","8300","Sell","65","262.22","311.46","","-3200.39"
"39","2020-03-26"," 9:44:00 AM","2020-03-26"," 10:03:00 AM","","","","","","","NA","-5909.68"
"39.1","2020-03-26"," 9:44:00 AM","2020-03-26"," 9:59:00 AM","CE","8500","Sell","65","116.94","146.32","","-1909.81"
"39.2","2020-03-26"," 9:44:00 AM","2020-03-26"," 10:03:00 AM","CE","8700","Sell","65","305.75","367.28","","-3999.87"
"40","2020-04-01"," 9:44:00 AM","2020-04-01"," 3:27:00 PM","","","","","","","NA","9829.95"
"40.1","2020-04-01"," 9:44:00 AM","2020-04-01"," 3:27:00 PM","CE","8450","Sell","65","54.97","0.05","","3569.96"
"40.2","2020-04-01"," 9:44:00 AM","2020-04-01"," 3:27:00 PM","CE","8600","Sell","65","190.60","94.30","","6259.99"
"41","2020-04-09"," 9:44:00 AM","2020-04-09"," 3:27:00 PM","","","","","","","NA","-871.66"
"41.1","2020-04-09"," 9:44:00 AM","2020-04-09"," 1:07:00 PM","CE","9000","Sell","65","82.71","103.50","","-1351.55"
"41.2","2020-04-09"," 9:44:00 AM","2020-04-09"," 3:27:00 PM","CE","9200","Sell","65","170.76","163.38","","479.89"
"42","2020-04-16"," 9:44:00 AM","2020-04-16"," 12:11:00 PM","","","","","","","NA","-2868.63"
"42.1","2020-04-16"," 9:44:00 AM","2020-04-16"," 11:18:00 AM","CE","8950","Sell","65","60.82","76.09","","-992.45"
"42.2","2020-04-16"," 9:44:00 AM","2020-04-16"," 12:11:00 PM","CE","9100","Sell","65","149.93","178.79","","-1876.18"
"43","2020-04-23"," 9:44:00 AM","2020-04-23"," 10:26:00 AM","","","","","","","NA","-2231.87"
"43.1","2020-04-23"," 9:44:00 AM","2020-04-23"," 9:51:00 AM","CE","9200","Sell","65","47.38","59.28","","-773.72"
"43.2","2020-04-23"," 9:44:00 AM","2020-04-23"," 10:26:00 AM","CE","9350","Sell","65","121.99","144.42","","-1458.16"
"44","2020-04-30"," 9:44:00 AM","2020-04-30"," 10:06:00 AM","","","","","","","NA","-1848.58"
"44.1","2020-04-30"," 9:44:00 AM","2020-04-30"," 10:05:00 AM","CE","9800","Sell","65","40.93","51.23","","-669.24"
"44.2","2020-04-30"," 9:44:00 AM","2020-04-30"," 10:06:00 AM","CE","9900","Sell","65","84.51","102.65","","-1179.33"
"45","2020-05-07"," 9:44:00 AM","2020-05-07"," 3:27:00 PM","","","","","","","NA","-218.97"
"45.1","2020-05-07"," 9:44:00 AM","2020-05-07"," 9:52:00 AM","CE","9250","Sell","65","37.08","46.42","","-607.21"
"45.2","2020-05-07"," 9:44:00 AM","2020-05-07"," 3:27:00 PM","CE","9350","Sell","65","129.94","123.96","","388.25"
"46","2020-05-14"," 9:44:00 AM","2020-05-14"," 3:27:00 PM","","","","","","","NA","4084.62"
"46.1","2020-05-14"," 9:44:00 AM","2020-05-14"," 3:27:00 PM","CE","9300","Sell","65","28.69","0.10","","1858.06"
"46.2","2020-05-14"," 9:44:00 AM","2020-05-14"," 3:27:00 PM","CE","9450","Sell","65","112.44","78.19","","2226.55"
"47","2020-05-21"," 9:44:00 AM","2020-05-21"," 1:36:00 PM","","","","","","","NA","-1898.07"
"47.1","2020-05-21"," 9:44:00 AM","2020-05-21"," 10:32:00 AM","CE","9100","Sell","65","41.28","51.63","","-672.52"
"47.2","2020-05-21"," 9:44:00 AM","2020-05-21"," 1:36:00 PM","CE","9200","Sell","65","95.25","114.11","","-1225.55"
"48","2020-05-28"," 9:44:00 AM","2020-05-28"," 11:07:00 AM","","","","","","","NA","-1522.67"
"48.1","2020-05-28"," 9:44:00 AM","2020-05-28"," 11:01:00 AM","CE","9400","Sell","65","35.03","43.82","","-571.31"
"48.2","2020-05-28"," 9:44:00 AM","2020-05-28"," 11:07:00 AM","CE","9500","Sell","65","78.96","93.60","","-951.36"
"49","2020-06-04"," 9:44:00 AM","2020-06-04"," 3:27:00 PM","","","","","","","NA","386.86"
"49.1","2020-06-04"," 9:44:00 AM","2020-06-04"," 10:03:00 AM","CE","10050","Sell","65","38.63","48.32","","-630.08"
"49.2","2020-06-04"," 9:44:00 AM","2020-06-04"," 3:27:00 PM","CE","10150","Sell","65","112.69","97.05","","1016.93"
"50","2020-06-11"," 9:44:00 AM","2020-06-11"," 3:27:00 PM","","","","","","","NA","5632.74"
"50.1","2020-06-11"," 9:44:00 AM","2020-06-11"," 3:27:00 PM","CE","10100","Sell","65","31.58","0.05","","2049.72"
"50.2","2020-06-11"," 9:44:00 AM","2020-06-11"," 3:27:00 PM","CE","10200","Sell","65","104.15","49.02","","3583.02"
"51","2020-06-18"," 9:44:00 AM","2020-06-18"," 12:01:00 PM","","","","","","","NA","-2345.07"
"51.1","2020-06-18"," 9:44:00 AM","2020-06-18"," 10:11:00 AM","CE","9850","Sell","65","46.03","57.58","","-750.87"
"51.2","2020-06-18"," 9:44:00 AM","2020-06-18"," 12:01:00 PM","CE","10000","Sell","65","113.89","138.42","","-1594.20"
"52","2020-06-25"," 9:44:00 AM","2020-06-25"," 10:34:00 AM","","","","","","","NA","-2071.51"
"52.1","2020-06-25"," 9:44:00 AM","2020-06-25"," 9:50:00 AM","CE","10250","Sell","65","47.48","59.43","","-776.97"
"52.2","2020-06-25"," 9:44:00 AM","2020-06-25"," 10:34:00 AM","CE","10350","Sell","65","106.00","125.91","","-1294.54"
"53","2020-07-02"," 9:44:00 AM","2020-07-02"," 1:42:00 PM","","","","","","","NA","-1653.11"
"53.1","2020-07-02"," 9:44:00 AM","2020-07-02"," 12:45:00 PM","CE","10550","Sell","65","25.79","32.27","","-421.14"
"53.2","2020-07-02"," 9:44:00 AM","2020-07-02"," 1:42:00 PM","CE","10600","Sell","65","93.90","112.86","","-1231.97"
"54","2020-07-09"," 9:44:00 AM","2020-07-09"," 1:39:00 PM","","","","","","","NA","-1594.54"
"54.1","2020-07-09"," 9:44:00 AM","2020-07-09"," 10:16:00 AM","CE","10750","Sell","65","36.48","45.62","","-594.17"
"54.2","2020-07-09"," 9:44:00 AM","2020-07-09"," 1:39:00 PM","CE","10850","Sell","65","82.71","98.10","","-1000.38"
"55","2020-07-16"," 9:44:00 AM","2020-07-16"," 3:00:00 PM","","","","","","","NA","-1593.89"
"55.1","2020-07-16"," 9:44:00 AM","2020-07-16"," 9:46:00 AM","CE","10650","Sell","65","27.14","33.97","","-443.99"
"55.2","2020-07-16"," 9:44:00 AM","2020-07-16"," 3:00:00 PM","CE","10750","Sell","65","81.96","99.65","","-1149.90"
"56","2020-07-23"," 9:44:00 AM","2020-07-23"," 11:38:00 AM","","","","","","","NA","-1568.32"
"56.1","2020-07-23"," 9:44:00 AM","2020-07-23"," 11:01:00 AM","CE","11150","Sell","65","34.33","42.97","","-561.51"
"56.2","2020-07-23"," 9:44:00 AM","2020-07-23"," 11:38:00 AM","CE","11250","Sell","65","81.56","97.05","","-1006.80"
"57","2020-07-30"," 9:44:00 AM","2020-07-30"," 3:27:00 PM","","","","","","","NA","2196.64"
"57.1","2020-07-30"," 9:44:00 AM","2020-07-30"," 10:16:00 AM","CE","11250","Sell","65","37.18","46.52","","-607.22"
"57.2","2020-07-30"," 9:44:00 AM","2020-07-30"," 3:27:00 PM","CE","11350","Sell","65","85.31","42.17","","2803.86"
"58","2020-08-06"," 9:44:00 AM","2020-08-06"," 10:34:00 AM","","","","","","","NA","-1627.27"
"58.1","2020-08-06"," 9:44:00 AM","2020-08-06"," 10:20:00 AM","CE","11150","Sell","65","43.08","53.93","","-705.15"
"58.2","2020-08-06"," 9:44:00 AM","2020-08-06"," 10:34:00 AM","CE","11250","Sell","65","79.26","93.45","","-922.11"
"59","2020-08-13"," 9:44:00 AM","2020-08-13"," 3:27:00 PM","","","","","","","NA","3375.39"
"59.1","2020-08-13"," 9:44:00 AM","2020-08-13"," 3:27:00 PM","CE","11350","Sell","65","33.93","0.05","","2202.39"
"59.2","2020-08-13"," 9:44:00 AM","2020-08-13"," 3:27:00 PM","CE","11450","Sell","65","62.97","44.92","","1172.99"
"60","2020-08-20"," 9:44:00 AM","2020-08-20"," 3:27:00 PM","","","","","","","NA","562.69"
"60.1","2020-08-20"," 9:44:00 AM","2020-08-20"," 10:35:00 AM","CE","11350","Sell","65","19.24","24.06","","-313.41"
"60.2","2020-08-20"," 9:44:00 AM","2020-08-20"," 3:27:00 PM","CE","11400","Sell","65","78.31","64.83","","876.10"
"61","2020-08-27"," 9:44:00 AM","2020-08-27"," 3:27:00 PM","","","","","","","NA","2175.41"
"61.1","2020-08-27"," 9:44:00 AM","2020-08-27"," 3:27:00 PM","CE","11600","Sell","65","23.64","0.15","","1526.73"
"61.2","2020-08-27"," 9:44:00 AM","2020-08-27"," 3:27:00 PM","CE","11650","Sell","65","75.26","65.28","","648.68"
"62","2020-09-03"," 9:44:00 AM","2020-09-03"," 3:27:00 PM","","","","","","","NA","302.08"
"62.1","2020-09-03"," 9:44:00 AM","2020-09-03"," 1:06:00 PM","CE","11550","Sell","65","32.03","40.07","","-522.34"
"62.2","2020-09-03"," 9:44:00 AM","2020-09-03"," 3:27:00 PM","CE","11650","Sell","65","72.96","60.28","","824.42"
"63","2020-09-10"," 9:44:00 AM","2020-09-10"," 10:45:00 AM","","","","","","","NA","-1209.11"
"63.1","2020-09-10"," 9:44:00 AM","2020-09-10"," 10:24:00 AM","CE","11350","Sell","65","23.89","29.91","","-391.75"
"63.2","2020-09-10"," 9:44:00 AM","2020-09-10"," 10:45:00 AM","CE","11450","Sell","65","68.47","81.04","","-817.36"
"64","2020-09-17"," 9:44:00 AM","2020-09-17"," 3:27:00 PM","","","","","","","NA","396.64"
"64.1","2020-09-17"," 9:44:00 AM","2020-09-17"," 10:42:00 AM","CE","11550","Sell","65","31.98","40.02","","-522.34"
"64.2","2020-09-17"," 9:44:00 AM","2020-09-17"," 3:27:00 PM","CE","11650","Sell","65","68.87","54.73","","918.98"
"65","2020-09-24"," 9:44:00 AM","2020-09-24"," 3:27:00 PM","","","","","","","NA","4678.46"
"65.1","2020-09-24"," 9:44:00 AM","2020-09-24"," 3:27:00 PM","CE","11000","Sell","65","32.38","0.20","","2091.94"
"65.2","2020-09-24"," 9:44:00 AM","2020-09-24"," 3:27:00 PM","CE","11100","Sell","65","77.31","37.52","","2586.52"
"66","2020-10-01"," 9:44:00 AM","2020-10-01"," 10:05:00 AM","","","","","","","NA","-1264.48"
"66.1","2020-10-01"," 9:44:00 AM","2020-10-01"," 10:01:00 AM","CE","11350","Sell","65","36.78","46.02","","-600.69"
"66.2","2020-10-01"," 9:44:00 AM","2020-10-01"," 10:05:00 AM","CE","11450","Sell","65","57.02","67.23","","-663.79"
"67","2020-10-08"," 9:44:00 AM","2020-10-08"," 11:34:00 AM","","","","","","","NA","-1538.79"
"67.1","2020-10-08"," 9:44:00 AM","2020-10-08"," 10:38:00 AM","CE","11850","Sell","65","33.58","42.02","","-548.46"
"67.2","2020-10-08"," 9:44:00 AM","2020-10-08"," 11:34:00 AM","CE","11950","Sell","65","78.31","93.55","","-990.34"
"68","2020-10-15"," 9:44:00 AM","2020-10-15"," 9:53:00 AM","","","","","","","NA","-1378.84"
"68.1","2020-10-15"," 9:44:00 AM","2020-10-15"," 9:48:00 AM","CE","11950","Sell","65","31.28","39.12","","-509.29"
"68.2","2020-10-15"," 9:44:00 AM","2020-10-15"," 9:53:00 AM","CE","12050","Sell","65","71.06","84.44","","-869.55"
"69","2020-10-22"," 9:44:00 AM","2020-10-22"," 3:27:00 PM","","","","","","","NA","-277.70"
"69.1","2020-10-22"," 9:44:00 AM","2020-10-22"," 10:03:00 AM","CE","11900","Sell","65","41.13","51.48","","-672.51"
"69.2","2020-10-22"," 9:44:00 AM","2020-10-22"," 3:27:00 PM","CE","12000","Sell","65","79.01","72.94","","394.81"
"70","2020-10-29"," 9:44:00 AM","2020-10-29"," 12:02:00 PM","","","","","","","NA","-2312.67"
"70.1","2020-10-29"," 9:44:00 AM","2020-10-29"," 9:55:00 AM","CE","11650","Sell","65","47.63","59.58","","-776.98"
"70.2","2020-10-29"," 9:44:00 AM","2020-10-29"," 12:02:00 PM","CE","11800","Sell","65","114.19","137.82","","-1535.69"
"71","2020-11-05"," 9:44:00 AM","2020-11-05"," 3:27:00 PM","","","","","","","NA","-1289.61"
"71.1","2020-11-05"," 9:44:00 AM","2020-11-05"," 10:24:00 AM","CE","12050","Sell","65","42.73","53.48","","-698.63"
"71.2","2020-11-05"," 9:44:00 AM","2020-11-05"," 3:27:00 PM","CE","12200","Sell","65","87.51","96.60","","-590.98"
"72","2020-11-12"," 9:44:00 AM","2020-11-12"," 3:27:00 PM","","","","","","","NA","4143.18"
"72.1","2020-11-12"," 9:44:00 AM","2020-11-12"," 3:27:00 PM","CE","12700","Sell","65","39.33","0.10","","2549.97"
"72.2","2020-11-12"," 9:44:00 AM","2020-11-12"," 3:27:00 PM","CE","12800","Sell","65","101.25","76.74","","1593.21"
"73","2020-11-19"," 9:44:00 AM","2020-11-19"," 3:27:00 PM","","","","","","","NA","2670.19"
"73.1","2020-11-19"," 9:44:00 AM","2020-11-19"," 10:08:00 AM","CE","12950","Sell","65","21.04","26.31","","-342.79"
"73.2","2020-11-19"," 9:44:00 AM","2020-11-19"," 3:27:00 PM","CE","13050","Sell","65","69.67","23.31","","3012.98"
